热销排名,商品信息,所属店铺,支付子订单数,交易增长幅度,支付转化率指数,日期：20170615,日期：20170616,日期：20170617,日期：20170618,日期：20170619,日期：20170620,日期：20170621
329,春夏女装韩版时尚高腰毛边牛仔短裤显瘦百搭阔腿裤学生休闲牛仔裤价格：29.98,可可里小姐,185,-0.2622,165,212,333,215,,366,384,329
330,韩版高腰牛仔短裤女夏季白色毛边学生宽松大码胖mm阔腿a字热裤潮价格：110,Nina韩国风,184,60.3565,186,,,,,,,330
331,韩版新款宽松牛仔裤女高腰牛仔短裤女夏修身显瘦破洞热裤子潮学生价格：19.8,月牙城,184,0.0932,149,378,417,430,,,,331
332,热裤女夏季女士加大码高腰牛仔短裤女夏宽松胖mm潮弹力显瘦200斤价格：99,GO酷时尚牛仔坊,184,0.0862,180,,,386,,,,332
333,显瘦2017夏季新款修身破洞牛仔短裤女韩版刺绣花弹力百搭热裤子潮价格：75,teyi特一旗舰店,183,-0.4117,158,268,370,434,423,285,254,333
334,2017夏季新款高腰牛仔短裤女修身弹力显瘦韩版薄款毛边流苏牛仔裤价格：168,Mrslady,182,0.0458,149,392,450,315,,,,334
335,夏季宽松休闲牛仔短裤女夏黑白蓝色卷边高腰显瘦学生韩版百搭阔腿价格：89,第六屏旗舰店,182,-0.155,249,386,,308,,450,,335
336,逸阳女裤2017夏新款韩版牛仔短裤时尚破洞直筒裤女显瘦热裤薄0067价格：129,逸阳旗舰店,182,-0.7869,136,,,,23,70,46,336
337,高腰白色牛仔短裤女夏学生宽松阔脚百搭A字显瘦卷边短裤女热裤潮价格：118,尚琛旗舰店,182,-0.0259,172,379,485,273,,477,,337
338,韩版复古chic风新款长裤侧边拉链高腰阔腿裤夏季宽松休闲裤牛仔裤价格：44,小宅女大购物 xiaozhainv 小宅女家 xiao zhai nv,181,0.1668,137,,,387,,489,,338
339,港味复古韩国chic风高腰百搭磨毛牛仔裤宽松显瘦流苏边休闲短裤女价格：32,港妹潮人馆,181,-0.086,161,356,473,381,,442,,339
340,夏季2017新款百搭韩版牛仔宽松学生热裤显瘦春季阔腿高腰短裤女夏价格：229,BBfashion自制女装,181,-0.0001,192,351,418,367,,459,,340
341,高腰牛仔七分裤女中裤夏季薄款显瘦小直筒弹力胖MM大码7分 短裤潮价格：69,依依酷服饰,181,0.1611,156,372,,397,,492,,341
342,2017夏装宽松白色破洞哈伦牛仔裤女韩版直筒九分高腰乞丐休闲女裤价格：199,attainluxury奢臻旗舰店,180,-0.0215,192,246,357,253,,409,,342
343,夏季女装韩版牛仔背带短裤宽松显瘦连体吊带裤学生修身阔腿热裤女价格：89,韩版女裤衣柜,180,-0.0416,147,211,300,189,,324,,343
344,喇叭裤女九分裤牛仔裤韩国流苏显瘦高腰春季2017新款韩版微喇叭夏价格：188,莉雯茜旗舰店,179,-0.1268,114,171,285,300,,383,487,344
345,条纹黑色高腰牛仔短裤春季女夏2017新款韩版百搭阔腿裤学生热裤子价格：34,小宅女大购物 xiaozhainv 小宅女家 xiao zhai nv,179,-0.0922,143,278,374,326,,403,,345
346,牛仔短裤春季女2017新款韩版夏宽松学生高腰阔腿热裤子破洞bf百搭价格：15,小新家 每天上新,179,-0.0675,158,411,,371,,484,,346
347,MG小象牛仔短裤女夏季2017新款韩版阔腿高腰显瘦a字裙半身裙裙裤价格：158,MG小象欧美街拍时尚女装,179,-0.0778,100,245,436,442,348,361,,347
348,vinnie弹力夏季韩版高腰复古牛仔短裤女夏潮紧身显瘦毛边开叉热裤价格：98,美中布族,179,-0.2068,121,380,434,281,,343,435,348
349,2017新款夏季毛边破洞白色牛仔短裤女韩版高腰显腿长宽松热裤潮价格：188,蓝薄荷旗舰店,179,0.1296,148,,,,,,,349
350,牛仔短裤女夏2017新款韩版宽松学生大码胖mm高腰显瘦bf风阔腿裤女价格：299,慕汀服饰旗舰店,178,-0.6586,137,,,,72,98,101,350
351,白色牛仔短裤女夏2017新款修身显瘦性感弹力紧身毛边破洞热裤学生价格：118,锦绣伊人牛仔服饰,177,0.1555,195,335,462,358,,,,351
352,高腰白色牛仔短裤女夏2017新款宽松阔腿热裤薄款显瘦学生破洞短裤价格：199,彼爱丽旗舰店,177,0.0994,139,281,,295,,447,,352
353,七十二变时尚屋春装2017新款休闲毛边白色牛仔短裤夏季热裤女潮HH价格：138,七十二变时尚屋雅痞街拍,176,0.8954,98,,,,,,,353
354,牛仔短裤女2017夏季新款韩版破洞白色宽松显瘦百搭毛边高腰热裤潮价格：128,牛仔仓储壹号店,174,0.0597,203,,,,,,,354
355,破洞牛仔裤女九分裤宽松原宿风2017春夏季新款韩版女装夏装女裤子价格：162,雅来特旗舰店,173,-0.3382,128,498,,,326,326,342,355
356,女士浅色高腰牛仔裤女春夏季超薄款2017新款高弹力小脚铅笔裤长裤价格：298,都尚恋旗舰店,173,0.1063,156,492,,469,,440,,356
357,200斤夏韩版高腰胖mm加肥加大码阔腿宽松薄款破洞大号牛仔短裤女价格：139,小熊女裤品质店,172,-0.0763,181,,,433,,,,357
358,高腰a字牛仔短裤女夏2017新款韩版破洞女装白色黑色宽松阔腿热裤价格：109,记忆花园旗舰店,172,-0.0872,90,346,,385,,479,,358
359,背带裤女九分裤宽松2017夏新款女装韩版时尚破洞牛仔裤女裤子潮款价格：123.75,蔓延时尚潮流女装,171,0.0544,74,280,301,395,,490,,359
360,夏季新款薄款破洞牛仔裤女韩版宽松高腰九分裤显瘦哈伦裤乞丐裤潮价格：129,彼爱丽旗舰店,171,0.0059,163,257,461,302,,,,360
361,短裤女夏季韩版宽松学生高腰裤女新款百搭阔腿休闲破洞牛仔热裤潮价格：145,韩优尚旗舰店,171,-0.3801,122,437,,,393,234,300,361
362,牛仔短裤女夏破洞高腰毛边阔腿超短裤学生热裤显瘦宽松百搭短裤子价格：148,纯儿服饰旗舰店,171,0.062,168,290,311,194,,,,362
363,2017新款韩版白色破洞牛仔短裤女夏两粒扣弹力修身显瘦百搭热裤潮价格：99,静怡家 每周一 五上新,170,-0.0469,136,408,475,,,,,363
364,2017夏季新款韩版破洞七分裤女牛仔裤学生薄款7分裤开叉微喇叭裤价格：119,奢式旗舰店,170,-0.0989,107,355,,345,,,,364
365,新款高腰牛仔裤女夏薄款九分裤2017韩版显瘦小脚裤女士铅笔裤子潮价格：225,艾湃潮流服饰店,170,0.062,226,270,472,293,,,,365
366,牛仔短裤女夏高腰韩版大码胖mm学生百搭松紧腰显瘦热裤2017新款潮价格：298,梦离丝,170,0.2747,196,,411,376,,,,366
367,高腰阔腿牛仔短裤女夏2017新款韩版学生毛边显瘦侧开叉宽松热裤潮价格：99,遇见韩千衣,170,-0.336,160,221,363,213,,386,394,367
368,2017夏季新款高腰破洞牛仔短裤百搭宽松显瘦做旧阔腿热裤女学生潮价格：26.8,三角衣柜,170,-0.0312,181,306,459,132,,,,368
369,2017夏季磨破洞高腰显瘦白色牛仔短裤女韩版宽松阔腿毛边热裤潮价格：62,韩国魅力牛仔店,169,-0.0184,134,,,405,,,,369
370,2017新款女式七分牛仔裤夏季韩版胖妹妹大码宽松中裤女 7分裤薄款价格：138,雅玲阁精品女装,169,-0.1058,210,410,,359,,,,370
371,高腰白色牛仔短裤女夏宽松阔腿热裤学生显瘦a字短裤大码毛边薄款价格：199,歌诺诗旗舰店,169,0.619,228,,,,,,,371
372,红记夏季新款韩版高腰宽松灰色牛仔短裤女松紧腰显瘦卷边阔腿热裤价格：99,红记旗舰店,169,-0.5678,127,,,,128,190,157,372
373,韩版新款牛仔短裤女夏季弹力显瘦2017薄款学生破洞短裤修身热裤潮价格：85,《韩美》,168,0.0692,190,444,,374,,,,373
374,2017夏季新款韩版破洞七分裤女牛仔裤学生高腰不规则开叉微喇叭裤价格：109,奢式旗舰店,168,-0.0645,132,314,407,232,,364,,374
375,白色牛仔短裤女夏高腰黑色a字毛边流苏宽松显瘦阔腿学生休闲热裤价格：140,雪之狼旗舰店,168,0.2725,210,,,,,407,,375
376,毛边牛仔超短裤女夏破洞高腰宽松白色牛仔裤胖mm2017新款显瘦热裤价格：89,紫薇淑女旗舰店,168,-0.4784,219,,,,,,275,376
377,LRUD牛仔短裤女夏2017新款韩版裤子夏季高腰宽松牛仔裤阔腿裤热裤价格：110,lrud旗舰店,167,-0.8085,110,,,,17,47,33,377
378,牛仔短裤女宽松夏季2017新款韩版潮显瘦直筒百搭中腰破洞短裤热裤价格：89,颜茹旗舰店,167,0.1183,191,,,,,,,378
379,天天特价松紧腰破洞牛仔裤女七分裤宽松休闲哈伦学生夏薄高腰中裤价格：198,YUSANNEY芷兰,166,-0.1167,174,312,430,265,,321,,379
380,毛边白色牛仔短裤女夏2017新款韩版高腰学生a字宽松阔腿热裤显瘦价格：198,紫曼淑旗舰店,164,0.2059,187,,,,,,,380
381,【GG】背带裤女夏白色牛仔短裤韩版新款吊带裤宽松显瘦学生连体裤价格：222,GG house 郭郭定制,164,0.0473,88,317,,335,,,,381
382,韩国X2正品不规则毛边高腰牛仔短裤女夏装2017新款显瘦A字阔腿裤价格：59,我是歪歪家,164,0.1422,110,,,,,,,382
383,港味复古chic风多口袋浅色毛须边热裤女百搭显瘦不规则牛仔短裤潮价格：37,港妹潮人馆,164,0.2637,124,,,,,,,383
384,高腰牛仔短裤女夏A字宽松显瘦阔腿卷边热裤破洞大码2017新款胖MM价格：298,浪迪图旗舰店,163,-0.2314,96,463,,,468,441,458,384
385,kumayes 学生中高腰破洞牛仔乞丐短裤女夏季宽松显瘦休闲毛边热裤价格：59,kumayes,163,0.0371,127,393,443,355,,464,,385
386,2017新款牛仔裤七分裤女夏春季破洞薄款小脚学生韩版铅笔牛仔中裤价格：109,百度衣裳,163,-0.2233,157,323,,428,,458,473,386
387,背带裤女夏季牛仔短裤学生韩版破洞学院风吊带裤宽松显瘦连体裤女价格：116,月米旗舰店,163,-0.1641,147,209,271,198,443,317,,387
388,2017百搭新款破洞牛仔短裤女夏季弹力热裤学生显瘦韩版毛边短裤潮价格：78,《韩美》,162,-0.0004,244,169,280,274,,482,,388
389,裤子女春季2017新款潮韩版学生宽松百搭bf九分港味牛仔裤直筒显瘦价格：115.9,依雪琪,162,-0.2242,177,331,331,252,,325,491,389
390,牛仔短裤女夏季2017新款韩版宽松百搭高腰显瘦超短裤破洞卷边热裤价格：98,FJW Awen定制女装,161,-0.1445,116,,,,,486,,390
391,夏季高腰破洞微喇叭牛仔裤女九分毛边显瘦拼接撞色阔腿八分小直筒价格：108,赫度旗舰店,161,0.1181,90,,,,,,,391
392,百搭八分薄夏季牛仔裤vx0275价格：179,逸阳旗舰店,160,0,247,,,,,,,392
393,高腰牛仔短裤女夏2017新款显瘦韩版百搭学生热裤潮短裤ulzzang女价格：159,Chenkengwei,160,0.0644,149,,,,,,,393
394,MG小象高腰牛仔短裤女夏2017新款韩版毛边a字热裤破洞修身裤子潮价格：138,MG小象欧美街拍时尚女装,159,-0.1611,103,,,,108,470,,394
395,夏季韩版学生高腰磨破洞阔腿牛仔短裤女大码宽松显瘦胖MM热裤潮款价格：99,靓靓宣言,159,-0.1863,173,315,380,298,,395,,395
396,2017新款韩版牛仔裤女长裤小脚裤春季破洞弹力裤子女铅笔裤黑色潮价格：198,鹿女郎旗舰店,159,0.0321,189,399,,436,,,,396
397,港味复古热裤女牛仔短裤修身牛仔裤女夏装百搭白色牛仔短裤女价格：20.21,小蝴蝶潮人馆,159,-0.1609,187,264,435,344,,497,,397
398,MG小象牛仔短裤女装夏季2017新款高腰显瘦开叉毛边直筒裤超短热裤价格：118,MG小象欧美街拍时尚女装,158,-0.1044,99,496,,,,,,398
399,2017夏季新款宽松显瘦破洞高腰牛仔短裤女松紧腰五分裤大码韩版潮价格：198,末桑旗舰店,158,-0.0121,194,,,480,,,,399
400,短裤女夏2017新款韩版宽松高腰显瘦阔腿学生白色破洞牛仔裤女a字价格：102.8,梦芙曼旗舰店,157,0.256,200,383,129,126,,,,400
401,2017新款韩国宽松牛仔背带裤女夏季学生高腰破洞毛边吊带裤短裤潮价格：39.9,DIYI 小清新女装,157,0.0426,193,,,,,,,401
402,夏季新款韩版外穿短裤薄款高腰弹力女士超短裤学生紧身牛仔热裤潮价格：88,普洛米亚折扣店,156,0.0747,167,,,,,,,402
403,破洞牛仔裤女九分裤学生韩版薄款小脚高腰显瘦女装2017新款春夏季价格：148,zsrs旗舰店,156,-0.6513,113,,,,70,168,130,403
404,MLS 2017夏季新款韩国高腰宽松显瘦休闲长裤子潮牛仔裤阔腿裤女潮价格：199,Mlife Studio MLS高端定制,156,0.0141,59,452,,,,,,404
405,夏装女装韩版时尚毛边绑带牛仔短裤个性显瘦阔腿裤宽松高腰热裤潮价格：33.88,可可里小姐,155,0.0224,183,,,415,,,,405
406,裤子夏季卷边A字阔腿裤学生破洞牛仔短裤女高腰宽松热裤女牛仔裤价格：149,知序旗舰店,155,-0.0387,135,322,416,450,,411,,406
407,牛仔短裤女夏2017新款韩版bf风高腰宽松显瘦学生百搭chic超短热裤价格：80,姿梵娜旗舰店,155,-0.5397,168,,,378,292,328,230,407
408,2017夏季新款白色高腰毛边破洞牛仔短裤韩版宽松百搭热裤子女学生价格：27.8,复古韩风 BF ulzzang,154,-0.3239,187,307,256,349,,498,442,408
409,妍莲韩版七分喇叭牛仔裤女修身弹力白色短裤微喇7分中裤流苏夏潮价格：168,妍莲旗舰店,154,-0.0375,157,313,,392,,476,,409
410,2017春夏季新款高腰牛仔裤女九分裤小脚长裤韩版显瘦黑色铅笔裤子价格：98,薇伦旗舰店,154,-0.0795,171,436,,373,,,,410
411,MOMENTHOME 自制特别推荐拉长比例高腰花苞裤牛仔短裤热裤配腰带价格：139,MOMENTHOME,154,-0.1148,109,491,,459,,,,411
412,夏季薄款破洞牛仔裤女韩版高腰显瘦毛边阔腿裤学生弹力九分直筒裤价格：168,TU时尚潮流女装馆,154,0.0244,112,362,365,313,,480,,412
413,高腰送腰带2017夏基础百搭款双口袋水洗卷边牛仔短裤热裤女价格：88,小苏部落阁,153,0.038,198,364,421,328,,,,413
414,容情2017夏季刺绣花牛仔裤女裤轻薄宽松哈伦七分裤松紧腰系带马裤价格：299,容情旗舰店,153,0.0036,160,337,,,,,,414
415,高腰牛仔短裤女夏季2017新款韩版学生破洞宽松显瘦阔腿热裤超短裤价格：139,歌督旗舰店,151,0.5729,179,,,,,,,415
416,春夏女装韩版高腰百搭牛仔短裤显瘦阔腿裤毛边黑色牛仔裤学生热裤价格：97.8,HK旗航店,151,-0.2463,152,377,,365,,,499,416
417,夏季新款高腰修身显瘦小脚裤韩版破洞牛仔裤七分裤女铅笔裤6 7分价格：99,韩丽斯服饰,151,-0.0546,171,475,,467,,,,417
418,2017新款a字宽松bf风牛仔短裤女夏白色毛边高腰学生韩版百搭阔腿价格：65,莱瑟儿,151,-0.1264,204,226,329,323,,468,,418
419,2017夏季韩版重工刺绣花朵网纱拼接高腰牛仔阔腿短裤宽松学生热裤价格：99,吉吉屋美丽阁,151,0.0234,135,284,494,324,,456,,419
420,2017新款韩版高腰牛仔短裤女夏毛边宽松学生阔腿大码胖mm百搭热裤价格：198,XIHONGHONG喜红红女装,150,-0.0519,185,394,497,427,,375,,420
421,夏季新款韩版高腰牛仔短裤女侧边条纹圆环宽松显瘦毛边阔腿aa热裤价格：110,第四十九天JT,150,-0.4063,169,157,178,173,,212,377,421
422,2017夏季新款白色破洞牛仔女修身显瘦弹力紧身休闲大码外穿短裤子价格：89,妙曼伊菲儿,150,-0.1223,147,396,476,327,,494,,422
423,松紧腰抽绳牛仔短裤女夏宽松阔腿破洞韩版胖mm加肥加大码显瘦裤子价格：50,牛仔韩衣库,150,-0.0806,225,357,,466,,,,423
424,韩版学生时尚显瘦烟灰色高腰宽松百搭虚边破洞牛仔热裤潮短裤女价格：39.9,Miss Cherry の樱桃小姐,149,-0.2577,175,,,,,,497,424
425,2017春夏季新款韩版薄款破洞牛仔裤女九分裤9分小脚裤紧身显瘦潮价格：118,依梦牛仔 厂家直销店,148,-0.0387,141,,,,,,,425
426,2017夏学生黑色牛仔短裤女宽松破洞a字高腰阔腿显瘦毛边磨破热裤价格：268,哥伦奴比旗舰店,148,-0.181,182,193,289,,,,,426
427,牛仔短裤女夏新款破洞网格拼接显瘦毛边高腰短裤女白色阔腿热裤潮价格：128,美诗洛兰旗舰店,147,-0.0462,145,297,361,339,,,,427
428,前短后长白色高腰牛仔短裤女夏毛边胖mm加肥加大码宽松200斤热裤价格：29.9,Sun goddess衣橱,147,-0.1064,152,224,332,201,,295,,428
429,2017新款宽松牛仔短裤女夏毛边阔腿短裤高腰显瘦百搭学生A字热裤价格：89,米阁娜服饰旗舰店,146,-0.6614,119,,,,121,192,129,429
430,夏季bf风休闲小直筒破洞牛仔裤女修身显瘦高腰宽松九分裤哈伦裤子价格：169,artinside旗舰店,146,0,166,418,,412,,,,430
431,JHXC 明线装饰高腰宽松牛仔裤女夏季显瘦短裤黑白色阔腿裤热裤潮价格：78,酒红咸菜,146,0.0585,134,499,,413,,,,431
432,毛边牛仔短裤女夏2017新款高腰韩版白色阔腿胖mm宽松大码a字热裤价格：98,欣嘉霓旗舰店,145,0.5847,222,,,,,,,432
433,2017春低腰牛仔短裤女夏靴裤显瘦大码宽松破洞拉链装饰韩版潮热裤价格：99,丽人衣酷牛仔工厂店,145,-0.0854,165,451,478,445,,,,433
434,2017夏新品韩版高腰毛边不规则字母飘带牛仔短裤百搭宽松阔腿裤女价格：95,歌卡琪旗舰店,144,0.1555,151,329,302,288,,,,434
435,韩版牛仔短裤女夏季白色毛边学生高腰宽松大码胖mm阔腿a字热裤潮价格：108,N7仓储,144,-0.0007,145,359,474,407,,,,435
436,牛仔裤女裤学生韩版高腰九分百搭薄款破洞松紧腰浅色夏季显瘦小脚价格：98,艾梦蝶旗舰店,143,0.0141,138,336,442,408,,,,436
437,牛仔短裤女夏季高腰韩版宽松破洞学生百搭超显瘦2017新款大码热裤价格：49,爱斯麦乐驹专卖店,143,-0.0225,199,442,468,,,,,437
438,2017夏新款韩版收腹高腰牛仔短裤女弹力修身显瘦排扣大码热裤学生价格：198,钰芸牛仔,143,0.0692,103,302,,432,,,,438
439,春夏季新款bf前后破洞牛仔裤女哈伦裤宽松显瘦九分毛边乞丐垮裤潮价格：180,云上生活 明星小艺人,143,-0.0888,132,398,448,333,,424,,439
440,前短后长白色高腰牛仔短裤女夏毛边胖mm加肥加大码宽松200斤热裤价格：29.9,Since2015  沫沫家,142,0.4583,216,,,,,,,440
441,玛玛绨2017夏季新款黑色牛仔裤韩版宽松阔腿显瘦高腰休闲短裤女潮价格：178,maxmartin玛玛绨旗舰店,142,-0.8702,90,,,,10,35,20,441
442,复古港味chic风水洗做旧磨破毛边夏季百搭高腰牛仔短裤热裤女价格：29,港味潮人馆,142,-0.072,155,368,499,389,,,,442
443,2017新款牛仔裤加大码短裤夏女胖mm灯笼热裤宽松紧高腰显瘦弹力裤价格：35,便宜有好货牛仔,141,0.1869,228,,,,,,,443
444,艾米恋高腰牛仔短裤女夏阔腿裤 夏季学生韩版宽松显瘦百搭牛仔裤价格：115,艾米恋旗舰店,141,-0.4788,117,,,,113,449,267,444
445,天丝七分牛仔裤女超薄2017夏季新款大码松紧腰宽松直筒高腰中裤子价格：128,星 月 坊,141,-0.1199,189,,,,,,,445
446,2017夏季新款个性系带毛边牛仔短裤高腰显瘦休闲阔腿裤热裤女学生价格：36.8,三角衣柜,140,-0.1754,146,255,,12,,,,446
447,夏季新款韩版时尚高腰牛仔裤女短裤宽松休闲裤不规则毛边阔腿热裤价格：124.98,小V家实拍女装,139,3.0981,137,,,,,,,447
448,高腰牛仔短裤女夏百搭宽松阔腿破洞毛边韩版显瘦学生牛仔裤热裤潮价格：98,972Studio,139,0.2507,235,,,,,,,448
449,韩国复古高腰牛仔 修身高弹力跳舞蹈显瘦热裤春夏A字侧拉链短裤女价格：168,Mtime Studio,139,0.6841,141,,,,,,,449
450,牛仔七分裤女夏 薄款高腰弹力松紧腰显瘦大码胖mm中裤小脚五分裤价格：139,琳宛旗舰店,138,-0.2393,93,,,,,,,450
451,中年短裤女夏妈妈高腰中年妇女牛仔短裤弹力显瘦三分牛仔热裤大码价格：88,世满服装城,138,0.1029,165,447,,495,,,,451
452,夏膝盖破洞九分铅笔裤薄款乞丐高腰打底毛边黑色弹力小脚牛仔裤女价格：299,LOVE萌梦牛仔小屋,138,0.1416,157,371,,465,,,,452
453,春夏季新款韩版浅色宽松破洞牛仔裤女九分裤高腰显瘦乞丐哈伦裤子价格：129,纤纤牛花,138,-0.1039,190,405,,418,,,,453
454,高腰牛仔短裤女夏2017新款修身显瘦短裤中腰时尚学生百搭美臀热裤价格：180,赏悦美旗舰店,138,1.5363,212,,,,,,,454
455,2017夏新款韩版高腰阔腿裤流苏毛边黑色牛仔短裤女个性绑带热裤子价格：118,美舒儿旗舰店,138,0.0119,140,,,,,,,455
456,牛仔短裤女夏季2017新款韩版爱心刺绣毛边高腰宽松百搭学生热裤潮价格：29.9,哚拉小牛,137,0.0219,155,,,,,,,456
457,春夏女装韩版高腰百搭牛仔短裤显瘦阔腿裤毛边黑色牛仔裤学生热裤价格：29.98,可可里小姐,137,0.1366,163,421,,362,,,,457
458,【天天特价】夏裤七分裤学生中裤牛仔裤刺绣松紧腰休闲薄款少女裤价格：98,原味衣阁   森女小铺  日系学院风,137,0.3643,102,,,,,,,458
459,慕妞2017春夏新款韩版复古松紧腰高腰阔腿卷边小花苞款牛仔短裤女价格：85,慕妞旗舰店,137,-0.7649,110,,,,81,119,80,459
460,软牛仔裤女夏天九分宽松薄款直筒高腰显瘦浅蓝色韩国tyy9分阔腿裤价格：130,VCAN STUDIO 2号店,136,-0.0487,69,,,,,,,460
461,蜜妃儿夏季2017新款女装韩版花朵刺绣牛仔短裤女高腰学生热裤显瘦价格：112,蜜妃儿旗舰店,136,-0.8241,99,,,,29,93,49,461
462,2017夏季新款韩版破洞七分裤女牛仔裤毛边不规则开叉微喇叭裤高腰价格：106,初兹旗舰店,136,-0.0089,158,400,,,,,,462
463,2017春装新款高腰牛仔短裤女夏季显瘦破洞超短裤韩版学生宽松热裤价格：63.9,衣甜屋,136,-0.1177,228,419,347,280,,488,,463
464,预售 每年出一款背带裤价格：189,遇见小小的我,136,0,307,,,,,,,464
465,巴掌家自制bling!bling小星星亮片钉珠百搭又洋气松紧腰牛仔短裤价格：169,巴掌家,135,-0.2089,69,461,,,,,,465
466,毛边高腰短裤牛仔夏女韩版学生破洞阔腿热裤显瘦a字短裤白色裤子价格：168,amves旗舰店,135,-0.2067,178,374,433,443,,,,466
467,AA紧身高腰牛仔短裤女夏天韩版修身显瘦黑色超短裤热裤安全打底裤价格：128,宇蕾品牌店,135,-0.0288,183,401,,478,,,,467
468,夏季韩版女装高腰显瘦毛边牛仔短裤女修身百搭牛仔裤学生休闲热裤价格：35,梦露日记时尚女装,135,-0.2021,152,194,290,190,,382,,468
469,夏季高腰白色牛仔短裤女 韩版休闲宽松阔腿毛边黑色短裤学生热裤价格：118,依古街旗舰店,134,-0.0211,153,,,484,,,,469
470,2017夏新款九分阔腿牛仔裤女韩版宽松bf风百搭春季学生chic裤子潮价格：118,匹克玛旗舰店,134,-0.0884,119,468,,444,,,,470
471,白色牛仔短裤女夏宽松韩版学生a字翻边破洞胖mm大码高腰阔腿热裤价格：78,翠朵旗舰店,134,0.0385,193,469,,460,,,,471
472,2017新款夏季韩版bf风宽松显瘦原宿牛仔裤女背带裤九分连体阔腿裤价格：398,云裳尔韩版女装,134,0.106,93,,,,,,,472
473,潮流春夏季新款纽扣高腰弹力九分牛仔裤女修身显瘦小脚铅笔长裤子价格：91,尚雅OL女装店,133,-0.079,195,,,,,,,473
474,超短裤女夏2017新款高腰韩版宽松显瘦学生热裤潮破洞白色牛仔短裤价格：102.8,梦芙曼旗舰店,132,0.1186,176,333,479,493,,,,474
475,高腰排扣性感破洞牛仔短裤女毛边2017夏季新款韩版a字热裤阔腿裤价格：29.9,Since2015  沫沫家,132,-0.2236,185,338,480,403,,,,475
476,夏装新款韩版侧条纹白色毛边牛仔短裤女显瘦百搭简约学生阔腿热裤价格：37.8,转角1号精品女装店,132,0.123,186,470,,464,,,,476
477,韩版春夏季黑色牛仔裤女九分裤小脚弹力显瘦修身学生高腰牛仔长裤价格：259,尚琛旗舰店,132,-0.2222,141,395,415,380,,,,477
478,森女背带短裤女夏新款韩版宽松学生显瘦吊带连体裤阔腿背带裤潮价格：58,草帽韩阁,132,0.0889,164,,,,,,,478
479,聚ONLY夏季新品修身小脚低腰九分牛仔裤女|117149522价格：399,ONLY官方旗舰店,132,-0.6713,72,,41,138,202,249,192,479
480,牛仔短裤女夏学生韩版高腰破洞毛边外穿简约显瘦大码宽松阔腿热裤价格：78,d[s111464169],132,-0.3196,114,349,,422,,,,480
481,背带裤春秋女2017新款韩版学生宽松白色连体裤高腰破洞牛仔短裤子价格：38,小宅女大购物 xiaozhainv 小宅女家 xiao zhai nv,131,0.1169,141,,,,,,,481
482,钱夫人CHINSTUDIO定制韩版高腰浅色毛边牛仔短裤女夏宽松显瘦热裤价格：99,钱夫人家 雪梨定制,131,-0.1593,79,483,,451,,,,482
483,薄款大码宽松紧牛仔七分裤女夏季胖mm中裤哈伦裤九分短裤马裤7分9价格：169,点棉服饰,131,-0.0498,190,,,,,,,483
484,2017夏季新款韩版宽松显瘦破洞牛仔裤女七分裤bf乞丐小脚哈伦裤潮价格：138,AnyCool 时尚女装,130,0.0483,93,,,,,,,484
485,2017新款牛仔裤女九分裤春夏季显瘦弹力高腰百搭小脚铅笔裤韩版潮价格：128,颜茹旗舰店,130,-0.6319,130,,,,144,206,182,485
486,林珊珊 水洗毛边卷边浅色牛仔裤女夏学生宽松高腰阔腿裤九分裤潮价格：139,林珊珊 Sunny33小超人,130,0.0678,61,443,,,,,,486
487,2017夏季新款牛仔裤女学生刺绣花七分裤显瘦7分中裤小脚铅笔裤子价格：108,teyi特一旗舰店,129,-0.593,133,,,,154,219,209,487
488,2017夏季新款大码热裤韩版潮牛仔短裤女黑色磨破翻边显瘦牛仔裤价格：159,百变依橱工厂店,129,0.0658,179,,,,,,,488
489,女装2017春夏季新款破洞牛仔裤女小脚哈伦夏装韩版宽松九分女裤潮价格：139,独语旗舰店,129,-0.6275,95,,,,134,217,186,489
490,春夏女装韩版chic港味宽松显瘦学院风高腰流苏乞丐热裤牛仔短裤潮价格：23.8,麻辣小黑粉,129,-0.2774,151,361,491,411,,,,490
491,破洞牛仔裤女2017春夏季薄款韩版高腰显瘦哈伦裤潮女裤宽松九分裤价格：119,张公子家实拍女装店,129,0.9545,181,,,,,,,491
492,牛仔裤女夏阔腿九分高腰2017新款韩版宽松百搭学生显瘦松紧腰裤子价格：368,潮流时尚女装牛仔城,129,-0.286,119,429,,361,,,,492
493,2016夏季新款女士牛仔短裤女韩版宽松阔腿热裤浅色显瘦女生超短裤价格：64.9,蜜禾旗舰店,128,0.2926,191,,,,,,,493
494,韩版夏薄款膝盖大破洞紧身牛仔裤女修身九分小脚铅笔裤乞丐裤子潮价格：118,欧洲站潮流基地,128,-0.1643,156,369,,,,,,494
495,YUKI小树家 怒推太显腿长无需ps 牛仔短裤侧边线条夏季新款 k515价格：89.9,YUKIXIAOSHU小树家,128,-0.0515,153,,,,,,,495
496,2017夏季新款韩版弹力休闲高腰宽松显瘦白色牛仔短裤女阔腿裤热裤价格：80,依芙莎之恋,128,-0.1759,154,286,,,,465,,496
497,聚ONLY2017夏新含莱卡毛边磨破九分牛仔裤女|11726I527价格：349,ONLY官方旗舰店,128,-0.6466,100,,82,249,418,399,222,497
498,白色阔腿韩版破洞牛仔短裤女夏季2017新款学生高腰显瘦宽松热裤子价格：108,韩势牛企业店,128,-0.1581,199,,,,,429,,498
